Date,Open,High,Low,Close,Adj Close,Volume
2021-09-20,26.548330,26.548330,26.460831,26.430424,26.430424,0
2021-09-21,26.426077,26.437691,26.426077,26.460831,26.460831,0
2021-09-22,26.475590,26.475590,26.374956,26.437691,26.437691,0
2021-09-23,26.474586,26.474586,26.376221,26.374956,26.374956,0
2021-09-24,26.304140,26.471573,26.304140,26.376221,26.376221,0
2021-09-27,26.514273,26.514273,26.366623,26.471573,26.471573,0
2021-09-28,26.405420,26.405420,26.338726,26.366623,26.366623,0
2021-09-29,26.340868,26.340868,26.337786,26.338726,26.338726,0
2021-09-30,26.460695,26.460695,26.355368,26.337786,26.337786,0
2021-10-01,26.366760,26.367258,26.366760,26.355368,26.355368,0
2021-10-04,26.323065,26.323065,26.272991,26.367258,26.367258,0
2021-10-05,26.294939,26.294939,26.155869,26.272991,26.272991,0
2021-10-06,26.166471,26.166471,26.056919,26.155869,26.155869,0
2021-10-07,26.017467,26.085058,26.017467,26.023546,26.023546,0
2021-10-08,26.093971,26.093971,26.090214,26.085058,26.085058,0
2021-10-11,26.060234,26.105879,26.060234,26.072622,26.072622,0
2021-10-12,26.142723,26.142723,26.085838,26.105879,26.105879,0
2021-10-13,26.112736,26.112736,26.083193,26.085838,26.085838,0
2021-10-14,25.997068,26.118893,25.997068,26.083193,26.083193,0
2021-10-15,26.161695,26.161695,26.130520,26.118893,26.118893,0
2021-10-18,26.183077,26.183077,26.054394,26.130520,26.130520,0
2021-10-19,25.977524,25.993919,25.977524,26.054394,26.054394,0
2021-10-20,26.049889,26.049889,25.932211,25.993919,25.993919,0
2021-10-21,25.882378,25.997328,25.882378,25.932211,25.932211,0
2021-10-22,26.033333,26.033333,26.012222,25.997328,25.997328,0
2021-10-25,26.004627,26.142696,26.004627,26.005745,26.005745,0
2021-10-26,26.187754,26.187754,26.157764,26.142696,26.142696,0
2021-10-27,26.204433,26.204433,26.117390,26.157764,26.157764,0
2021-10-28,26.126627,26.126627,26.076994,26.117390,26.117390,0
2021-10-29,25.904371,26.003717,25.904371,26.076994,26.076994,0
2021-11-01,26.216593,26.216593,26.041201,26.003717,26.003717,0
2021-11-02,25.988102,26.044226,25.988102,26.041201,26.041201,0
2021-11-03,26.087288,26.087288,25.975845,26.044226,26.044226,0
2021-11-04,25.941036,25.941036,25.930174,25.975845,25.975845,0
2021-11-05,25.939379,25.939379,25.841537,25.930174,25.930174,0
2021-11-08,25.796137,25.815416,25.796137,25.841537,25.841537,0
2021-11-09,25.803490,25.843678,25.803490,25.805607,25.805607,0
2021-11-10,25.818039,25.818039,25.791784,25.843678,25.843678,0
2021-11-11,25.951303,25.951303,25.815077,25.791784,25.791784,0
2021-11-12,25.893162,25.903637,25.893162,25.815077,25.815077,0
2021-11-15,25.874931,26.101437,25.874931,25.903637,25.903637,0
2021-11-16,26.167171,26.167171,26.167171,26.101437,26.101437,0
2021-11-17,26.208412,26.266384,26.208412,26.167171,26.167171,0
2021-11-18,26.214893,26.236197,26.214893,26.266384,26.266384,0
2021-11-19,26.212748,26.309998,26.212748,26.236197,26.236197,0
2021-11-22,26.361109,26.416227,26.361109,26.309998,26.309998,0
2021-11-23,26.504026,26.619896,26.504026,26.416227,26.416227,0
2021-11-24,26.636120,26.670679,26.636120,26.619896,26.619896,0
2021-11-25,26.690075,26.752005,26.690075,26.670679,26.670679,0
2021-11-26,26.762140,26.828379,26.762140,26.752005,26.752005,0
2021-11-29,26.812094,26.947153,26.812094,26.828379,26.828379,0
2021-11-30,26.941545,26.941545,26.886368,26.947153,26.947153,0
2021-12-01,26.951687,27.013597,26.951687,26.886368,26.886368,0
2021-12-02,27.007278,27.032345,27.007278,27.013597,27.013597,0
2021-12-03,27.121824,27.121824,27.025513,27.032345,27.032345,0
2021-12-06,27.062960,27.105476,27.062960,27.014406,27.014406,0
2021-12-07,27.135748,27.135748,27.070133,27.105476,27.105476,0
2021-12-08,27.013016,27.013016,26.936012,27.070133,27.070133,0
2021-12-09,26.780476,26.824781,26.780476,26.936012,26.936012,0
2021-12-10,26.729065,26.729065,26.729065,26.857788,26.857788,0
2021-12-13,26.650686,26.653479,26.650686,26.627132,26.627132,0
2021-12-14,26.632217,26.733515,26.632217,26.653479,26.653479,0
2021-12-15,26.843245,26.978289,26.843245,26.733515,26.733515,0
2021-12-16,26.938728,26.938728,26.928478,26.978289,26.978289,0
2021-12-17,26.892563,26.991385,26.892563,26.928478,26.928478,0
2021-12-20,27.182207,27.182207,27.012547,27.177490,27.177490,0
2021-12-21,26.987883,26.994413,26.987883,27.012547,27.012547,0
2021-12-22,26.994175,26.996895,26.994175,26.994413,26.994413,0
2021-12-23,26.900492,26.975313,26.900492,26.996895,26.996895,0
2021-12-24,26.949556,26.949556,26.949556,26.975313,26.975313,0
2021-12-27,26.976938,27.030207,26.976938,26.949556,26.949556,0
2021-12-28,26.996059,26.996059,26.969255,27.030207,27.030207,0
2021-12-29,27.045748,27.045748,26.982159,26.969255,26.969255,0
2021-12-30,26.861935,27.022661,26.861935,26.982159,26.982159,0
2021-12-31,27.030539,27.030539,27.022955,27.022661,27.022661,0
2022-01-03,26.923281,27.028234,26.923281,27.022955,27.022955,0
2022-01-04,27.138206,27.138206,27.016205,27.028234,27.028234,0
2022-01-05,27.004354,27.209152,27.004354,27.016205,27.016205,0
2022-01-06,27.208672,27.230618,27.208672,27.209152,27.209152,0
2022-01-07,27.257845,27.257845,27.232096,27.230618,27.230618,0
2022-01-10,27.119574,27.220598,27.119574,27.096178,27.096178,0
2022-01-11,27.193464,27.264631,27.193464,27.220598,27.220598,0
2022-01-12,27.195566,27.460918,27.195566,27.264631,27.264631,0
2022-01-13,27.281231,27.495604,27.281231,27.460918,27.460918,0
2022-01-14,27.477379,27.700434,27.477379,27.495604,27.495604,0
2022-01-17,27.823578,27.924591,27.823578,27.700434,27.700434,0
2022-01-18,27.914442,28.198263,27.914442,27.924591,27.924591,0
2022-01-19,28.354420,28.354420,28.168249,28.198263,28.198263,0
2022-01-20,28.109980,28.109980,28.062675,28.168249,28.168249,0
2022-01-21,28.113756,28.113756,28.056007,28.062675,28.062675,0
2022-01-24,28.029778,28.152071,28.029778,28.056007,28.056007,0
2022-01-25,28.114756,28.421608,28.114756,28.152071,28.152071,0
2022-01-26,28.339275,28.523258,28.339275,28.421608,28.421608,0
2022-01-27,28.640196,28.722137,28.640196,28.523258,28.523258,0
2022-01-28,28.765038,28.765038,28.344936,28.722137,28.722137,0
2022-01-31,28.300606,28.300606,28.149752,28.321165,28.321165,0
2022-02-01,27.976358,28.127310,27.976358,28.149752,28.149752,0
2022-02-02,28.116209,28.116209,28.109438,28.127310,28.127310,0
2022-02-03,28.149364,28.149364,27.979275,28.109438,28.109438,0
2022-02-04,27.584702,27.856281,27.584702,27.979275,27.979275,0
2022-02-07,27.937963,27.937963,27.715158,27.856281,27.856281,0
2022-02-08,27.739758,27.739758,27.706923,27.715158,27.715158,0
2022-02-09,27.714806,27.714806,27.696890,27.706923,27.706923,0
2022-02-10,27.732056,27.732056,27.594133,27.696890,27.696890,0
2022-02-11,27.667587,27.758919,27.667587,27.594133,27.594133,0
2022-02-14,27.858425,28.270760,27.858425,27.869473,27.869473,0
2022-02-15,28.261761,28.261761,27.919153,28.270760,28.270760,0
2022-02-16,27.907225,27.907225,27.842829,27.919153,27.919153,0
2022-02-17,27.844051,28.054605,27.844051,27.842829,27.842829,0
2022-02-18,28.066328,28.073229,28.066328,28.054605,28.054605,0
2022-02-21,28.094122,28.244593,28.094122,28.073229,28.073229,0
2022-02-22,28.356283,28.667833,28.356283,28.244593,28.244593,0
2022-02-23,28.697041,29.097754,28.697041,28.667833,28.667833,0
2022-02-24,29.222717,29.637268,29.222717,29.097754,29.097754,0
2022-02-25,29.552216,29.713402,29.552216,29.637268,29.637268,0
2022-02-28,29.819399,29.819399,29.795874,29.562567,29.562567,0
2022-03-01,29.772787,29.772787,29.772787,29.795874,29.795874,0
2022-03-02,29.771822,29.771822,29.771822,29.772787,29.772787,0
2022-03-03,29.760229,29.760229,29.760229,29.771822,29.771822,0
2022-03-04,29.952190,29.952190,29.801212,29.834723,29.834723,0
2022-03-07,30.144258,30.144258,29.719013,29.919621,29.919621,0
2022-03-08,29.728029,29.728029,29.725460,29.719013,29.719013,0
2022-03-09,29.709665,29.783468,29.709665,29.725460,29.725460,0
2022-03-10,29.559784,29.559784,29.118137,29.783468,29.783468,0
2022-03-11,29.267334,29.267334,29.075489,29.118137,29.118137,0
2022-03-14,29.377098,29.377098,29.099483,29.075489,29.075489,0
2022-03-15,29.094702,29.107641,29.094702,29.099483,29.099483,0
2022-03-16,29.174133,29.219847,29.174133,29.107641,29.107641,0
2022-03-17,29.109770,29.355330,29.109770,29.219847,29.219847,0
2022-03-18,29.240425,29.240425,29.118498,29.355330,29.355330,0
2022-03-21,29.068010,29.131195,29.068010,29.118498,29.118498,0
2022-03-22,29.222332,29.222332,29.038069,29.131195,29.131195,0
2022-03-23,29.057161,29.119144,29.057161,29.054001,29.054001,0
2022-03-24,29.053293,29.149128,29.053293,29.119144,29.119144,0
2022-03-25,29.270426,29.270426,29.270426,29.149128,29.149128,0
2022-03-28,29.380617,29.380617,29.238241,29.342102,29.342102,0
2022-03-29,29.291397,29.291397,29.112598,29.238241,29.238241,0
2022-03-30,28.994287,29.279760,28.994287,29.112598,29.112598,0
2022-03-31,29.163671,29.227520,29.163671,29.279760,29.279760,0
2022-04-01,29.322329,29.322329,29.149378,29.227520,29.227520,0
2022-04-04,29.178532,29.178532,29.118998,29.181965,29.181965,0
2022-04-05,29.193542,29.193542,29.121111,29.118998,29.118998,0
2022-04-06,29.326656,29.326656,29.120920,29.121111,29.121111,0
2022-04-07,29.125324,29.125324,29.121565,29.120920,29.120920,0
2022-04-08,29.210840,29.210840,29.136616,29.121565,29.121565,0
2022-04-11,29.116949,29.152212,29.116949,29.136616,29.136616,0
2022-04-12,29.229425,29.253006,29.229425,29.152212,29.152212,0
2022-04-13,29.385660,29.385660,29.108139,29.253006,29.253006,0
2022-04-14,28.966681,29.127975,28.966681,29.108139,29.108139,0
2022-04-15,29.383287,29.383287,29.383287,29.127975,29.127975,0
2022-04-18,29.407772,29.407772,29.407772,29.383287,29.383287,0
2022-04-19,29.467932,29.467932,29.259544,29.407772,29.407772,0
2022-04-20,29.241249,29.241249,29.135105,29.259544,29.259544,0
2022-04-21,29.180405,29.180405,29.165264,29.135105,29.135105,0
2022-04-22,29.283529,29.283529,29.104601,29.286367,29.286367,0
2022-04-25,29.157137,29.970440,29.157137,29.201330,29.201330,0
2022-04-26,29.953960,29.999813,29.953960,29.970440,29.970440,0
2022-04-27,30.110447,30.110447,29.991417,29.999813,29.999813,0
2022-04-28,30.169123,30.169123,29.940037,29.991417,29.991417,0
2022-04-29,29.914839,29.965641,29.914839,29.940037,29.940037,0
2022-05-02,30.064672,30.064672,29.127344,29.965641,29.965641,0
2022-05-03,29.120148,29.124231,28.978519,29.127344,29.127344,0
2022-05-04,29.054781,29.116655,29.054781,28.978519,28.978519,0
2022-05-05,28.884439,29.158871,28.884439,29.107256,29.107256,0
2022-05-06,29.270340,29.963457,29.270340,29.158871,29.158871,0
2022-05-09,30.164694,30.164694,29.992550,29.963457,29.963457,0
2022-05-10,29.928350,29.938227,29.928350,29.992550,29.992550,0
2022-05-11,30.026634,30.026634,29.947359,29.938227,29.938227,0
2022-05-12,30.030313,30.030313,29.252792,29.947359,29.947359,0
2022-05-13,29.423439,29.423439,29.213993,29.252792,29.252792,0
2022-05-16,29.172882,29.264551,29.144747,29.213993,29.213993,0
2022-05-17,29.230038,29.230038,29.230038,29.264551,29.264551,0
2022-05-18,29.262388,29.262388,29.262388,29.230038,29.230038,0
2022-05-19,29.276094,29.276094,29.276094,29.262388,29.262388,0
2022-05-20,29.284739,29.284739,29.284739,29.276094,29.276094,0
2022-05-23,29.277960,29.277960,29.265718,29.284739,29.284739,0
2022-05-24,29.279705,29.279705,29.136206,29.265718,29.265718,0
2022-05-25,29.082949,29.245670,29.082949,29.136206,29.136206,0
2022-05-26,29.135298,29.135298,29.134504,29.245670,29.245670,0
2022-05-27,29.244457,29.244457,29.244457,29.134504,29.134504,0
2022-05-30,29.178635,29.253878,29.178635,29.244457,29.244457,0
2022-05-31,29.344532,29.344532,29.261534,29.253878,29.253878,0
2022-06-01,29.175615,29.238770,29.175615,29.261534,29.261534,0
2022-06-02,29.410799,29.410799,29.250481,29.238770,29.238770,0
2022-06-03,29.070099,29.131527,29.070099,29.250481,29.250481,0
2022-06-06,29.186438,29.246803,29.186438,29.177589,29.177589,0
2022-06-07,29.365065,29.365065,29.269993,29.246803,29.246803,0
2022-06-08,29.215244,29.236364,29.215244,29.269993,29.269993,0
2022-06-09,29.264612,29.264612,29.263304,29.236364,29.236364,0
2022-06-10,29.516867,29.516867,29.275743,29.263304,29.263304,0
2022-06-13,29.563314,29.563314,29.271709,29.472809,29.472809,0
2022-06-14,29.387844,29.387844,29.251007,29.271709,29.271709,0
2022-06-15,29.259418,29.259418,29.251532,29.251007,29.251007,0
2022-06-16,29.339819,29.339819,29.276651,29.251532,29.251532,0
2022-06-17,28.882143,29.251486,28.882143,29.276651,29.276651,0
2022-06-20,29.328831,29.328831,29.270964,29.317936,29.317936,0
2022-06-21,29.257902,29.263952,29.257902,29.270964,29.270964,0
2022-06-22,29.372231,29.372231,29.110435,29.263952,29.263952,0
2022-06-23,28.965908,29.269001,28.965908,29.110435,29.110435,0
2022-06-24,29.221972,29.245693,29.221972,29.269001,29.269001,0
2022-06-27,29.185579,29.267727,29.185579,29.245693,29.245693,0
2022-06-28,29.283915,29.283915,29.265068,29.267727,29.267727,0
2022-06-29,29.423082,29.423082,29.221329,29.265068,29.265068,0
2022-06-30,29.454685,29.454685,29.228907,29.221329,29.221329,0
2022-07-01,29.036173,29.252596,29.036173,29.228907,29.228907,0
2022-07-04,29.305719,29.305719,29.257172,29.252596,29.252596,0
2022-07-05,29.310448,29.310448,29.250551,29.257172,29.257172,0
2022-07-06,29.343851,29.343851,29.255213,29.250551,29.250551,0
2022-07-07,29.271292,29.271292,29.245436,29.255213,29.255213,0
2022-07-08,29.259071,29.259071,29.137466,29.245436,29.245436,0
2022-07-11,29.201021,29.299957,29.201021,29.114580,29.114580,0
2022-07-12,29.459877,29.459877,29.225468,29.299957,29.299957,0
2022-07-13,29.208572,29.243683,29.208572,29.225468,29.225468,0
2022-07-14,29.357910,29.357910,29.226076,29.243683,29.243683,0
2022-07-15,29.210911,29.260389,29.210911,29.226076,29.226076,0
2022-07-18,29.153549,29.226345,29.153549,29.203176,29.203176,0
2022-07-19,29.305548,29.305548,29.256395,29.226345,29.226345,0
2022-07-20,29.304079,29.304079,29.223679,29.256395,29.256395,0
2022-07-21,29.579800,29.659100,29.543900,29.223679,29.223679,0
2022-07-22,29.543699,36.485249,29.398701,29.579800,29.579800,0
2022-07-25,36.418068,36.418068,36.265091,36.304161,36.304161,0
2022-07-26,36.294697,36.501286,36.294697,36.265091,36.265091,0
2022-07-27,36.543400,36.577602,36.543400,36.501286,36.501286,0
2022-07-28,36.494312,36.593098,36.494312,36.577602,36.577602,0
2022-07-29,36.351440,36.674229,36.351440,36.593098,36.593098,0
2022-08-01,36.691811,36.691811,36.634533,36.674229,36.674229,0
2022-08-02,36.508427,36.610386,36.508427,36.634533,36.634533,0
2022-08-03,36.885010,36.885010,36.432178,36.610386,36.610386,0
2022-08-04,36.538979,36.538979,36.504795,36.432178,36.432178,0
2022-08-05,36.313396,36.660900,36.313396,36.504795,36.504795,0
2022-08-08,36.891151,36.891151,36.610188,36.828300,36.828300,0
2022-08-09,36.636414,36.636414,36.630665,36.610188,36.610188,0
2022-08-10,36.695972,36.695972,36.659046,36.630665,36.630665,0
2022-08-11,36.444374,36.632816,36.444374,36.659046,36.659046,0
2022-08-12,36.724098,36.724098,36.633217,36.632816,36.632816,0
2022-08-15,36.730095,36.730095,36.571709,36.633217,36.633217,0
2022-08-16,36.750519,36.750519,36.630074,36.571709,36.571709,0
2022-08-17,36.504543,36.658943,36.504543,36.630074,36.630074,0
2022-08-18,36.582123,36.582123,36.556866,36.658943,36.658943,0
2022-08-19,36.899406,36.899406,36.446362,36.556866,36.556866,0
2022-08-22,36.554516,36.621208,36.554516,36.494637,36.494637,0
2022-08-23,36.892197,36.892197,36.628139,36.621208,36.621208,0
2022-08-24,36.517002,36.611393,36.517002,36.628139,36.628139,0
2022-08-25,36.412212,36.592003,36.412212,36.611393,36.611393,0
2022-08-26,36.689129,36.689129,36.660854,36.592003,36.592003,0
2022-08-29,36.949570,36.949570,36.649300,36.817020,36.817020,0
2022-08-30,36.557358,36.557358,36.540073,36.649300,36.649300,0
2022-08-31,36.593819,36.593819,36.579391,36.540073,36.540073,0
2022-09-01,36.445286,36.644520,36.445286,36.579391,36.579391,0
2022-09-02,36.862953,36.862953,36.638054,36.644520,36.644520,0
2022-09-05,36.928631,36.928631,36.631180,36.638054,36.638054,0
2022-09-06,36.503662,36.606625,36.503662,36.631180,36.631180,0
2022-09-07,36.761898,36.761898,36.635334,36.606625,36.606625,0
2022-09-08,36.298714,36.622406,36.298714,36.635334,36.635334,0
2022-09-09,36.502464,36.670807,36.502464,36.622406,36.622406,0
2022-09-12,36.640770,36.643974,36.640770,36.351147,36.351147,0
2022-09-13,36.642529,36.642529,36.624603,36.643974,36.643974,0
2022-09-14,37.370667,37.370667,36.633461,36.624603,36.624603,0
2022-09-15,36.752995,36.752995,36.433537,36.633461,36.633461,0
2022-09-16,36.355068,36.640823,36.355068,36.433537,36.433537,0
2022-09-19,36.207157,36.647797,36.207157,36.189808,36.189808,0
2022-09-20,36.483608,36.624287,36.483608,36.604725,36.604725,0
2022-09-21,36.793575,36.793575,36.656780,36.624287,36.624287,0
2022-09-22,37.021793,37.021793,36.649460,36.656780,36.656780,0
2022-09-23,36.741962,36.741962,36.597404,36.649460,36.649460,0
2022-09-26,37.315971,37.315971,36.421165,36.855564,36.855564,0
2022-09-27,36.463127,36.625664,36.463127,36.421165,36.421165,0
2022-09-28,36.830948,36.830948,36.505939,36.625664,36.625664,0
2022-09-29,36.000206,36.451988,36.000206,36.505939,36.505939,0
2022-09-30,36.033485,36.642822,36.033485,36.451988,36.451988,0
2022-10-03,36.473854,36.473854,36.433514,36.642822,36.642822,0
2022-10-04,36.268520,36.643776,36.268520,36.433514,36.433514,0
2022-10-05,36.305408,36.634083,36.305408,36.643776,36.643776,0
2022-10-06,36.659943,36.665417,36.659943,36.764118,36.764118,0
2022-10-07,36.974297,36.974297,36.605968,36.665417,36.665417,0
2022-10-10,36.850124,36.850124,36.615574,36.838020,36.838020,0
2022-10-11,36.519886,36.608971,36.519886,36.615574,36.615574,0
2022-10-12,36.670086,36.670086,36.629475,36.608971,36.608971,0
2022-10-13,36.630981,36.632538,36.630981,36.629475,36.629475,0
2022-10-14,36.460785,36.637943,36.460785,36.632538,36.632538,0
2022-10-17,36.587376,36.587376,36.450214,36.637943,36.637943,0
2022-10-18,36.106094,36.590973,36.106094,36.450214,36.450214,0
2022-10-19,36.455910,36.633465,36.455910,36.590973,36.590973,0
2022-10-20,36.691059,36.691059,36.588696,36.633465,36.633465,0
2022-10-21,36.754765,36.754765,36.615585,36.588696,36.588696,0
2022-10-24,36.271187,36.632011,36.271187,36.213619,36.213619,0
2022-10-25,36.363388,36.631535,36.363388,36.448490,36.448490,0
2022-10-26,36.299931,36.614529,36.299931,36.631535,36.631535,0
2022-10-27,36.432514,36.544430,36.432514,36.614529,36.614529,0
2022-10-28,36.792458,36.792458,36.641350,36.544430,36.544430,0
2022-10-31,36.613724,36.648777,36.613724,36.641350,36.641350,0
2022-11-01,36.781551,36.781551,36.621696,36.648777,36.648777,0
2022-11-02,36.801880,36.801880,36.596718,36.621696,36.621696,0
2022-11-03,36.858761,36.858761,36.558006,36.596718,36.596718,0
2022-11-04,36.531052,36.531052,36.448246,36.558006,36.558006,0
2022-11-07,35.948544,36.446106,35.948544,36.014004,36.014004,0
2022-11-08,36.324001,36.627167,36.324001,36.446106,36.446106,0
2022-11-09,36.388447,36.506222,36.388447,36.627167,36.627167,0
2022-11-10,36.622040,36.622040,36.615704,36.506222,36.506222,0
2022-11-11,35.821903,36.631027,35.821903,36.615704,36.615704,0
2022-11-14,36.516262,36.658997,36.516262,36.350445,36.350445,0
2022-11-15,36.520428,36.665512,36.520428,36.658997,36.658997,0
2022-11-16,36.888500,36.888500,36.589874,36.665512,36.665512,0
2022-11-17,36.728607,36.728607,36.618999,36.589874,36.589874,0
2022-11-18,36.547310,36.613605,36.547310,36.618999,36.618999,0
2022-11-21,36.835693,36.835693,36.476109,36.613605,36.613605,0
2022-11-22,36.365196,36.646080,36.365196,36.476109,36.476109,0
2022-11-23,36.485775,36.646832,36.485775,36.646080,36.646080,0
2022-11-24,36.279930,36.656860,36.279930,36.646832,36.646832,0
2022-11-25,36.626049,36.628826,36.626049,36.656860,36.656860,0
2022-11-28,36.793781,36.793781,36.678707,36.628826,36.628826,0
2022-11-29,36.500000,36.568600,36.496960,36.678707,36.678707,0
2022-11-30,36.587433,36.624237,36.587433,36.496960,36.496960,0
2022-12-01,36.398895,36.451271,36.398895,36.624237,36.624237,0
2022-12-02,36.202148,36.484688,36.202148,36.451271,36.451271,0
2022-12-05,36.353676,36.638184,36.353676,36.460449,36.460449,0
2022-12-06,36.837402,36.837402,36.649361,36.638184,36.638184,0
2022-12-07,36.804581,36.804581,36.638359,36.649361,36.649361,0
2022-12-08,36.602249,36.641644,36.602249,36.638359,36.638359,0
2022-12-09,36.401096,36.453815,36.401096,36.641644,36.641644,0
2022-12-12,36.607620,36.625538,36.607620,36.486134,36.486134,0
2022-12-13,36.712700,36.739697,36.461746,36.625538,36.625538,0
2022-12-14,36.127975,36.665867,36.127975,36.461746,36.461746,0
2022-12-15,36.609821,36.609821,36.486736,36.665867,36.665867,0
2022-12-16,36.404285,36.483635,36.404285,36.486736,36.486736,0
2022-12-19,36.570148,36.653969,36.570148,36.592575,36.592575,0
2022-12-20,36.655697,36.655697,36.490105,36.653969,36.653969,0
2022-12-21,36.542496,36.641716,36.542496,36.490105,36.490105,0
2022-12-22,36.566570,36.641552,36.566570,36.641716,36.641716,0
2022-12-23,36.695118,36.695118,36.641079,36.641552,36.641552,0
2022-12-26,36.630726,36.630726,36.630726,36.641079,36.641079,0
2022-12-27,36.518448,36.664242,36.518448,36.630726,36.630726,0
2022-12-28,36.695595,36.695595,36.675453,36.664242,36.664242,0
2022-12-29,36.717033,36.717033,36.647804,36.675453,36.675453,0
2022-12-30,36.574577,36.574577,36.470619,36.647804,36.647804,0
2023-01-02,36.384060,36.474300,36.384060,36.470619,36.470619,0
2023-01-03,36.556763,36.556763,36.465973,36.474300,36.474300,0
2023-01-04,36.329330,36.478893,36.329330,36.465973,36.465973,0
2023-01-05,36.415520,36.489845,36.415520,36.478893,36.478893,0
2023-01-06,36.765633,36.765633,36.492352,36.489845,36.489845,0
2023-01-09,35.870716,36.462288,35.870716,36.492352,36.492352,0
2023-01-10,36.294685,36.491585,36.294685,36.462288,36.462288,0
2023-01-11,36.485634,36.485634,36.485550,36.491585,36.491585,0
2023-01-12,36.410660,36.471996,36.410660,36.485550,36.485550,0
2023-01-13,36.159023,36.470234,36.159023,36.471996,36.471996,0
2023-01-16,36.277794,36.469254,36.277794,36.344841,36.344841,0
2023-01-17,36.498245,36.506016,36.498245,36.469254,36.469254,0
2023-01-18,36.594604,36.594604,36.450035,36.506016,36.506016,0
2023-01-19,36.564407,36.564407,36.474220,36.450035,36.450035,0
2023-01-20,36.426926,36.461300,36.426926,36.474220,36.474220,0
2023-01-23,36.233395,36.680244,36.233395,36.461300,36.461300,0
2023-01-24,36.651596,36.651596,36.642799,36.680244,36.680244,0
2023-01-25,36.551308,36.551308,36.478504,36.642799,36.642799,0
2023-01-26,36.292927,36.516998,36.292927,36.478504,36.478504,0
2023-01-27,36.522198,36.522198,36.478424,36.516998,36.516998,0
2023-01-30,36.492352,36.492352,36.452324,36.487148,36.487148,0
2023-01-31,36.599033,36.599033,36.466461,36.452324,36.452324,0
2023-02-01,36.397102,36.655285,36.397102,36.466461,36.466461,0
2023-02-02,36.257866,36.474102,36.257866,36.655285,36.655285,0
2023-02-03,36.829319,36.829319,36.657837,36.474102,36.474102,0
2023-02-06,37.148804,37.148804,36.460583,37.000599,37.000599,0
2023-02-07,36.558002,36.558002,36.461830,36.460583,36.460583,0
2023-02-08,36.398945,36.455341,36.398945,36.461830,36.461830,0
2023-02-09,36.508709,36.508709,36.441708,36.455341,36.455341,0
2023-02-10,36.572586,36.572586,36.471371,36.441708,36.441708,0
2023-02-13,36.572231,36.572231,36.474014,36.450924,36.450924,0
2023-02-14,36.289589,36.461681,36.289589,36.474014,36.474014,0
2023-02-15,36.525848,36.646999,36.525848,36.461681,36.461681,0
2023-02-16,36.675758,36.675758,36.650570,36.735821,36.735821,0
2023-02-17,36.831188,36.831188,36.473789,36.650570,36.650570,0
2023-02-20,36.291859,36.659241,36.291859,36.257050,36.257050,0
2023-02-21,36.685856,36.685856,36.496006,36.659241,36.659241,0
2023-02-22,36.468098,36.468098,36.461342,36.498234,36.498234,0
2023-02-23,36.503918,36.503918,36.461472,36.461342,36.461342,0
2023-02-24,36.476948,36.479576,36.476948,36.461472,36.461472,0
2023-02-27,36.537270,36.537270,36.467560,36.446838,36.446838,0
2023-02-28,36.385399,36.643608,36.385399,36.467560,36.467560,0
2023-03-01,36.734306,36.734306,36.650562,36.643608,36.643608,0
2023-03-02,36.714733,36.764263,36.656059,36.650562,36.650562,0
2023-03-03,36.705471,36.705471,36.658344,36.656059,36.656059,0
2023-03-06,36.571838,36.645271,36.571838,36.658344,36.658344,0
2023-03-07,36.487530,36.640491,36.487530,36.645271,36.645271,0
2023-03-08,37.038010,37.038010,36.640369,36.640491,36.640491,0
2023-03-09,36.638458,36.662598,36.638458,36.640369,36.640369,0
2023-03-10,36.566570,36.630276,36.566570,36.662598,36.662598,0
2023-03-13,36.353882,36.681011,36.353882,36.446461,36.446461,0
2023-03-14,36.497410,36.497410,36.456516,36.681011,36.681011,0
2023-03-15,36.568501,36.568501,36.568501,36.568501,36.568501,0
